
query,execution_time
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",3.254699981880549e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 1838",0.00012179899999864574
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",2.5170000071739196e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.7528999933347222e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",6.509700006063213e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",5.1777999942714814e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 4 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.8",0.0001025189999381837
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.5 ORDER BY tr.averageRating DESC LIMIT 5",3.5750000051848474e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'cinematographer' AND tb.startYear >= 1898 ORDER BY tb.startYear",9.434999992663506e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.0",2.2235999949771212e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",1.9178000002284534e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 667",0.00011948999986088893
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",0.00015394599995488534
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,3.781500004151894e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",7.809499993527425e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",5.317699992701819e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 9 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.0",0.00017004500000439293
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.6 ORDER BY tr.averageRating DESC LIMIT 5",0.00010365799994360714
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'director' AND tb.startYear >= 1940 ORDER BY tb.startYear",2.5973999981943052e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.7",2.535099997658108e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",3.66750000466709e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 2147",0.0001721690000522358
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",3.206899987162615e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,2.3616000135007198e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",4.4276999915382476e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",9.927399992193386e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 2 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.8",0.00014723300000696327
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.7 ORDER BY tr.averageRating DESC LIMIT 5",0.00011173000007147493
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'director' AND tb.startYear >= 1937 ORDER BY tb.startYear",0.0001313330001266877
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.2",2.4545000087528024e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",2.068799994958681e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 2240",2.0394000102896825e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.5637000160495518e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.030599992191128e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",0.00012753000009979587
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",5.71549999222043e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 1 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.3",0.0001416210000115825
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.5 ORDER BY tr.averageRating DESC LIMIT 5",2.2231999992072815e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'cinematographer' AND tb.startYear >= 1926 ORDER BY tb.startYear",0.00011831400001938164
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.8",3.8806000020485953e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",9.365199980493344e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 338",0.00011382299999240786
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.781300011316489e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.110299990614294e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",3.730599996742967e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",2.8511999971669866e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 3 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 5.9",9.001900002658658e-05
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.2 ORDER BY tr.averageRating DESC LIMIT 5",3.763599988815258e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'cinematographer' AND tb.startYear >= 1914 ORDER BY tb.startYear",8.872199987308704e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 5.7",3.581299984034558e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",3.585900003599818e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 1176",0.00010640699997566117
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",2.8662999966400093e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,4.465799997888098e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",6.945099994482007e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",4.730600016955577e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 3 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.2",0.00012587500009431096
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.0 ORDER BY tr.averageRating DESC LIMIT 5",0.0001035610000599263
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'composer' AND tb.startYear >= 1893 ORDER BY tb.startYear",9.06160000795353e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 5.8",0.00010403700002825644
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",3.3082000072681694e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 2092",8.884199996828102e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.734900001792994e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.1557000107131898e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",5.242299994279165e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",4.965399989487196e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 7 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.0",0.00014813899997534463
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.1 ORDER BY tr.averageRating DESC LIMIT 5",0.00013158899992049555
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'director' AND tb.startYear >= 1900 ORDER BY tb.startYear",2.6328999865654623e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.7",2.9536000056396006e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",4.0137000041795545e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 2110",0.0001331010000740207
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.9235000081607723e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.1823000022559427e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",0.00013110200006849482
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",4.972900001121161e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 6 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 5.8",0.00010132700003850914
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.8 ORDER BY tr.averageRating DESC LIMIT 5",1.666399998612178e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'composer' AND tb.startYear >= 1910 ORDER BY tb.startYear",0.0001353150000795722
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.4",4.166799999438808e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",4.043499984618393e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 1055",0.00013990200000080222
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",8.207000018956023e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,2.1674999970855424e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",7.830599997760146e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",3.4610000057000434e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 3 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.7",3.328299999338924e-05
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.2 ORDER BY tr.averageRating DESC LIMIT 5",6.422899991775921e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'cinematographer' AND tb.startYear >= 1910 ORDER BY tb.startYear",0.0001104279999708524
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 5.3",9.43820000429696e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",2.193199998146156e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 437",8.651599978293234e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.706799980638607e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.140600011240167e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",4.260600007910398e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",4.163900007370103e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 9 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.4",9.290700018027565e-05
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.7 ORDER BY tr.averageRating DESC LIMIT 5",3.115399999842339e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'cinematographer' AND tb.startYear >= 1904 ORDER BY tb.startYear",9.254399992641993e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.1",0.0002324639999642386
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",4.868699988946901e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 186",0.00013552300015362562
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",3.287100003035448e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,2.3594000140292337e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",7.507699979214522e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",5.3918000048724934e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 9 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.9",0.0001429500000540429
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.5 ORDER BY tr.averageRating DESC LIMIT 5",3.2935000035649864e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'director' AND tb.startYear >= 1891 ORDER BY tb.startYear",0.00013630100011141622
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.2",3.699099988807575e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",2.144299992323795e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 2102",8.524899999429181e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.7084999853977934e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.1099999937869143e-05
